session_id,finger_1,finger_2,finger_3,finger_1_name,finger_2_name,finger_3_name,key_1,key_2,key_3,key_1_type,key_2_type,key_3_type,vowel_count,vowel_pattern,hand_pattern,interval_1_2_ms,interval_2_3_ms,avg_interval_ms,has_error,same_finger,same_hand_all,alternating,pattern_type
1778554588_clean,L3,L1,L1,左中指,左小指,左小指,e,z,a,母音,子音,母音,2,VCV,LLL,193,69,131.0,False,True,True,False,同指連打
1778554588_clean,L1,L1,R3,左小指,左小指,右中指,z,a,i,子音,母音,母音,2,CVV,LLR,69,60,64.5,False,True,False,False,同指連打
1778554588_clean,L1,R3,R4,左小指,右中指,右人差し指,a,i,n,母音,母音,子音,2,VVC,LRR,60,152,106.0,False,False,False,False,混合
1778554588_clean,R3,R4,R4,右中指,右人差し指,右人差し指,i,n,n,母音,子音,子音,1,VCC,RRR,152,133,142.5,False,True,True,False,同指連打
1778554588_clean,R4,R4,R3,右人差し指,右人差し指,右中指,n,n,k,子音,子音,子音,0,CCC,RRR,133,103,118.0,False,True,True,False,同指連打
1778554588_clean,R4,R3,R4,右人差し指,右中指,右人差し指,n,k,u,子音,子音,母音,1,CCV,RRR,103,82,92.5,False,False,True,False,同手3連
1778554588_clean,R3,R4,L4,右中指,右人差し指,左人差し指,k,u,r,子音,母音,子音,1,CVC,RRL,82,72,77.0,False,False,False,False,混合
1778554588_clean,R4,L4,L1,右人差し指,左人差し指,左小指,u,r,a,母音,子音,母音,2,VCV,RLL,72,54,63.0,False,False,False,False,混合
1778554588_clean,L4,L1,L4,左人差し指,左小指,左人差し指,r,a,g,子音,母音,子音,1,CVC,LLL,54,175,114.5,False,False,True,False,同手3連
1778554588_clean,L1,L4,L3,左小指,左人差し指,左中指,a,g,e,母音,子音,母音,2,VCV,LLL,175,60,117.5,False,False,True,False,同手3連
1778554588_clean,L4,L3,R4,左人差し指,左中指,右人差し指,g,e,n,子音,母音,子音,1,CVC,LLR,60,79,69.5,False,False,False,False,混合
1778554588_clean,L3,R4,L3,左中指,右人差し指,左中指,e,n,e,母音,子音,母音,2,VCV,LRL,79,176,127.5,False,False,False,True,左右交互
1778554588_clean,R4,L3,L3,右人差し指,左中指,左中指,n,e,e,子音,母音,母音,2,CVV,RLL,176,190,183.0,False,True,False,False,同指連打
1778554588_clean,L3,L3,R3,左中指,左中指,右中指,e,e,k,母音,母音,子音,2,VVC,LLR,190,226,208.0,False,True,False,False,同指連打
1778554588_clean,L3,R3,R4,左中指,右中指,右人差し指,e,k,u,母音,子音,母音,2,VCV,LRR,226,105,165.5,False,False,False,False,混合
1778554588_clean,R3,R4,L4,右中指,右人差し指,左人差し指,k,u,t,子音,母音,子音,1,CVC,RRL,105,95,100.0,False,False,False,False,混合
1778554588_clean,R4,L4,L1,右人差し指,左人差し指,左小指,u,t,a,母音,子音,母音,2,VCV,RLL,95,39,67.0,False,False,False,False,混合
1778554588_clean,L4,L1,R3,左人差し指,左小指,右中指,t,a,i,子音,母音,母音,2,CVV,LLR,39,77,58.0,False,False,False,False,混合
1778554588_clean,L1,R3,L2,左小指,右中指,左薬指,a,i,s,母音,母音,子音,2,VVC,LRL,77,84,80.5,False,False,False,True,左右交互
1778554588_clean,R3,L2,R3,右中指,左薬指,右中指,i,s,i,母音,子音,母音,2,VCV,RLR,84,81,82.5,False,False,False,True,左右交互
1778554588_clean,L2,R3,R4,左薬指,右中指,右人差し指,s,i,n,子音,母音,子音,1,CVC,LRR,81,156,118.5,False,False,False,False,混合
1778554588_clean,R3,R4,R4,右中指,右人差し指,右人差し指,i,n,y,母音,子音,子音,1,VCC,RRR,156,298,227.0,False,True,True,False,同指連打
1778554588_clean,R4,R4,R2,右人差し指,右人差し指,右薬指,n,y,o,子音,子音,母音,1,CCV,RRR,298,269,283.5,False,True,True,False,同指連打
1778554588_clean,R4,R2,R4,右人差し指,右薬指,右人差し指,y,o,u,子音,母音,母音,2,CVV,RRR,269,125,197.0,False,False,True,False,同手3連
1778554588_clean,R2,R4,R4,右薬指,右人差し指,右人差し指,o,u,y,母音,母音,子音,2,VVC,RRR,125,188,156.5,False,True,True,False,同指連打
1778554588_clean,R4,R4,R2,右人差し指,右人差し指,右薬指,u,y,o,母音,子音,母音,2,VCV,RRR,188,143,165.5,False,True,True,False,同指連打
1778554588_clean,R4,R2,R4,右人差し指,右薬指,右人差し指,y,o,u,子音,母音,母音,2,CVV,RRR,143,73,108.0,False,False,True,False,同手3連
1778554588_clean,R2,R4,R3,右薬指,右人差し指,右中指,o,u,k,母音,母音,子音,2,VVC,RRR,73,145,109.0,False,False,True,False,同手3連
1778554588_clean,R4,R3,R2,右人差し指,右中指,右薬指,u,k,o,母音,子音,母音,2,VCV,RRR,145,66,105.5,False,False,True,False,同手3連
1778554588_clean,R3,R2,L2,右中指,右薬指,左薬指,k,o,s,子音,母音,子音,1,CVC,RRL,66,41,53.5,False,False,False,False,混合
1778554588_clean,R2,L2,R2,右薬指,左薬指,右薬指,o,s,o,母音,子音,母音,2,VCV,RLR,41,126,83.5,False,False,False,True,左右交互
1778554588_clean,L2,R2,R3,左薬指,右薬指,右中指,s,o,k,子音,母音,子音,1,CVC,LRR,126,158,142.0,False,False,False,False,混合
1778554588_clean,R2,R3,R4,右薬指,右中指,右人差し指,o,k,u,母音,子音,母音,2,VCV,RRR,158,39,98.5,False,False,True,False,同手3連
1778554588_clean,R3,R4,L4,右中指,右人差し指,左人差し指,k,u,t,子音,母音,子音,1,CVC,RRL,39,44,41.5,False,False,False,False,混合
1778554588_clean,R4,L4,L1,右人差し指,左人差し指,左小指,u,t,a,母音,子音,母音,2,VCV,RLL,44,56,50.0,False,False,False,False,混合
1778554588_clean,L4,L1,R4,左人差し指,左小指,右人差し指,t,a,m,子音,母音,子音,1,CVC,LLR,56,108,82.0,False,False,False,False,混合
1778554588_clean,L1,R4,L3,左小指,右人差し指,左中指,a,m,e,母音,子音,母音,2,VCV,LRL,108,66,87.0,False,False,False,True,左右交互
1778554588_clean,R4,L3,L2,右人差し指,左中指,左薬指,m,e,s,子音,母音,子音,1,CVC,RLL,66,165,115.5,False,False,False,False,混合
1778554588_clean,L3,L2,R4,左中指,左薬指,右人差し指,e,s,u,母音,子音,母音,2,VCV,LLR,165,84,124.5,False,False,False,False,混合
1778554588_clean,L2,R4,L4,左薬指,右人差し指,左人差し指,s,u,t,子音,母音,子音,1,CVC,LRL,84,59,71.5,False,False,False,True,左右交互
1778554588_clean,R4,L4,R4,右人差し指,左人差し指,右人差し指,u,t,u,母音,子音,母音,2,VCV,RLR,59,41,50.0,False,False,False,True,左右交互
1778554588_clean,L4,R4,R4,左人差し指,右人差し指,右人差し指,t,u,m,子音,母音,子音,1,CVC,LRR,41,173,107.0,False,True,False,False,同指連打
1778554588_clean,R4,R4,L1,右人差し指,右人差し指,左小指,u,m,a,母音,子音,母音,2,VCV,RRL,173,68,120.5,False,True,False,False,同指連打
1778554588_clean,R4,L1,R2,右人差し指,左小指,右薬指,m,a,o,子音,母音,母音,2,CVV,RLR,68,25,46.5,False,False,False,True,左右交互
1778554588_clean,L1,R2,R4,左小指,右薬指,右人差し指,a,o,y,母音,母音,子音,2,VVC,LRR,25,117,71.0,False,False,False,False,混合
1778554588_clean,R2,R4,L1,右薬指,右人差し指,左小指,o,y,a,母音,子音,母音,2,VCV,RRL,117,89,103.0,False,False,False,False,混合
1778554588_clean,R4,L1,R4,右人差し指,左小指,右人差し指,y,a,j,子音,母音,子音,1,CVC,RLR,89,94,91.5,False,False,False,True,左右交互
1778554588_clean,L1,R4,R3,左小指,右人差し指,右中指,a,j,i,母音,子音,母音,2,VCV,LRR,94,58,76.0,False,False,False,False,混合
1778554588_clean,R4,R3,L4,右人差し指,右中指,左人差し指,j,i,t,子音,母音,子音,1,CVC,RRL,58,53,55.5,False,False,False,False,混合
1778554588_clean,R3,L4,R2,右中指,左人差し指,右薬指,i,t,o,母音,子音,母音,2,VCV,RLR,53,79,66.0,False,False,False,True,左右交互
1778554588_clean,L4,R2,R4,左人差し指,右薬指,右人差し指,t,o,u,子音,母音,母音,2,CVV,LRR,79,60,69.5,False,False,False,False,混合
1778554588_clean,R2,R4,R4,右薬指,右人差し指,右人差し指,o,u,h,母音,母音,子音,2,VVC,RRR,60,182,121.0,False,True,True,False,同指連打
1778554588_clean,R4,R4,R4,右人差し指,右人差し指,右人差し指,u,h,y,母音,子音,子音,1,VCC,RRR,182,161,171.5,False,True,True,False,同指連打
1778554588_clean,R4,R4,R2,右人差し指,右人差し指,右薬指,h,y,o,子音,子音,母音,1,CCV,RRR,161,159,160.0,False,True,True,False,同指連打
1778554588_clean,R4,R2,R4,右人差し指,右薬指,右人差し指,y,o,u,子音,母音,母音,2,CVV,RRR,159,60,109.5,False,False,True,False,同手3連
1778554588_clean,R2,R4,R2,右薬指,右人差し指,右薬指,o,u,o,母音,母音,母音,3,VVV,RRR,60,59,59.5,False,False,True,False,同手3連
1778554588_clean,R4,R2,R3,右人差し指,右薬指,右中指,u,o,k,母音,母音,子音,2,VVC,RRR,59,166,112.5,False,False,True,False,同手3連
1778554588_clean,R2,R3,L1,右薬指,右中指,左小指,o,k,a,母音,子音,母音,2,VCV,RRL,166,84,125.0,False,False,False,False,混合
1778554588_clean,R3,L1,L2,右中指,左小指,左薬指,k,a,s,子音,母音,子音,1,CVC,RLL,84,83,83.5,False,False,False,False,混合
1778554588_clean,L1,L2,R3,左小指,左薬指,右中指,a,s,i,母音,子音,母音,2,VCV,LLR,83,30,56.5,False,False,False,False,混合
1778554588_clean,L2,R3,R3,左薬指,右中指,右中指,s,i,i,子音,母音,母音,2,CVV,LRR,30,127,78.5,False,True,False,False,同指連打
1778554588_clean,R3,R3,L1,右中指,右中指,左小指,i,i,a,母音,母音,母音,3,VVV,RRL,127,112,119.5,False,True,False,False,同指連打
1778554588_clean,R3,L1,L4,右中指,左小指,左人差し指,i,a,r,母音,母音,子音,2,VVC,RLL,112,125,118.5,False,False,False,False,混合
1778554588_clean,L1,L4,L3,左小指,左人差し指,左中指,a,r,e,母音,子音,母音,2,VCV,LLL,125,49,87.0,False,False,True,False,同手3連
1778554588_clean,L4,L3,L4,左人差し指,左中指,左人差し指,r,e,r,子音,母音,子音,1,CVC,LLL,49,132,90.5,False,False,True,False,同手3連
1778554588_clean,L3,L4,R4,左中指,左人差し指,右人差し指,e,r,u,母音,子音,母音,2,VCV,LLR,132,99,115.5,False,False,False,False,混合
1778554588_clean,L4,R4,R3,左人差し指,右人差し指,右中指,r,u,i,子音,母音,母音,2,CVV,LRR,99,179,139.0,False,False,False,False,混合
1778554588_clean,R4,R3,R3,右人差し指,右中指,右中指,u,i,i,母音,母音,母音,3,VVV,RRR,179,82,130.5,False,True,True,False,同指連打
1778554588_clean,R3,R3,L3,右中指,右中指,左中指,i,i,d,母音,母音,子音,2,VVC,RRL,82,148,115.0,False,True,False,False,同指連打
1778554588_clean,R3,L3,R2,右中指,左中指,右薬指,i,d,o,母音,子音,母音,2,VCV,RLR,148,64,106.0,False,False,False,True,左右交互
1778554588_clean,L3,R2,L4,左中指,右薬指,左人差し指,d,o,r,子音,母音,子音,1,CVC,LRL,64,120,92.0,False,False,False,True,左右交互
1778554588_clean,R2,L4,L1,右薬指,左人差し指,左小指,o,r,a,母音,子音,母音,2,VCV,RLL,120,52,86.0,False,False,False,False,混合
1778554588_clean,L4,L1,R3,左人差し指,左小指,右中指,r,a,i,子音,母音,母音,2,CVV,LLR,52,34,43.0,False,False,False,False,混合
1778554588_clean,L1,R3,R4,左小指,右中指,右人差し指,a,i,y,母音,母音,子音,2,VVC,LRR,34,89,61.5,False,False,False,False,混合
1778554588_clean,R3,R4,L1,右中指,右人差し指,左小指,i,y,a,母音,子音,母音,2,VCV,RRL,89,91,90.0,False,False,False,False,混合
1778554588_clean,R4,L1,R4,右人差し指,左小指,右人差し指,y,a,m,子音,母音,子音,1,CVC,RLR,91,97,94.0,False,False,False,True,左右交互
